name,datetime,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad_por,radiac_solar_watios_m2,energ_solar_MJ_m2,clase_hoy,clase_manana
Lima,2023-11-18,20.2,17.9,15.5,80.6,20.5,230.2,92.4,311.3,27,nublado,parcialmente_nublado
Lima,2023-11-19,20.7,17.6,15.4,79.9,16.6,243.8,92.5,290.8,25,nublado,nublado
Lima,2023-11-20,23.1,18.1,15.7,74.1,22.3,193.8,92.9,300.5,26,nublado,nublado
Lima,2023-11-21,24.1,19.1,16,72,22.3,170.4,82.6,314.3,27,parcialmente_nublado,nublado
Lima,2023-11-22,25.2,18.1,16.5,74,22.3,175.5,59.2,334.1,28.6,parcialmente_nublado,parcialmente_nublado
Lima,2023-11-23,22.1,18.7,16.4,78.8,31.7,174.2,64.6,336,28.8,parcialmente_nublado,parcialmente_nublado
Lima,2023-11-24,23.1,19.1,16.6,78.4,25.9,180,79.4,334.8,29,parcialmente_nublado,parcialmente_nublado
Lima,2023-11-25,21.1,18.7,15.8,78.8,24.1,177.9,75,297,25.5,parcialmente_nublado,parcialmente_nublado
Lima,2023-11-26,23.1,18.1,15.7,76.3,24.1,196.4,70.4,332.7,28.7,parcialmente_nublado,parcialmente_nublado
Lima,2023-11-27,23.1,19.1,16.1,74.5,31.7,166.6,60.4,326.5,28.2,parcialmente_nublado,parcialmente_nublado
Lima,2023-11-28,21.2,19.1,16,77.3,29.5,168.7,65.8,311.6,26.8,lluvioso,parcialmente_nublado
Lima,2023-11-29,22.1,19.1,16,77.2,22.3,197,98.3,324.6,28,nublado,lluvioso
Lima,2023-11-30,23.2,18.7,16,76.1,18.4,202.8,78.7,322.9,27.8,parcialmente_nublado,nublado
Lima,2023-12-01,23.1,19.1,16.5,77,20.5,178.3,69.1,327.8,28.3,parcialmente_nublado,parcialmente_nublado
Lima,2023-12-02,21.1,19.1,16.6,81.1,24.1,186.1,80,303.9,26.2,parcialmente_nublado,parcialmente_nublado
Lima,2023-12-03,22.1,18.6,16.1,78.1,20.5,203.6,86.2,322.7,27.9,parcialmente_nublado,parcialmente_nublado
Lima,2023-12-04,22.1,18.1,15.5,77.1,20.5,221.2,80,334.2,28.7,parcialmente_nublado,parcialmente_nublado
Lima,2023-12-05,23.2,18.1,16.4,78.9,25.9,180.6,71.7,335.7,28.8,parcialmente_nublado,parcialmente_nublado
Lima,2023-12-06,22.1,19.1,16.4,79.3,24.1,176.8,79.2,326.7,28.3,parcialmente_nublado,parcialmente_nublado
Lima,2023-12-07,22.2,19.1,16.4,80,18.4,188,85.8,316.8,27.4,lluvioso,parcialmente_nublado
Lima,2023-12-08,22.1,18.9,16.3,79.3,27.7,174.8,71.3,276,24,parcialmente_nublado,lluvioso
Lima,2023-12-09,22.4,18.1,15.8,77.1,24.1,177.9,65.8,278.3,23.9,lluvioso,parcialmente_nublado
Lima,2023-12-10,23.1,19.1,15.7,73.4,24.1,187.3,72.5,335.8,29.1,parcialmente_nublado,lluvioso
Lima,2023-12-11,23.1,19.1,16.2,76,22.3,184.1,54.6,339.2,29.2,parcialmente_nublado,parcialmente_nublado
Lima,2023-12-12,24.1,19.7,16.4,73.2,22.3,173.7,59.3,329.5,28.4,parcialmente_nublado,parcialmente_nublado
Lima,2023-12-13,24.1,19.7,17.1,76.5,25.9,176.8,63.8,330.9,28.6,parcialmente_nublado,parcialmente_nublado
Lima,2023-12-14,24.1,19.9,17.1,76.3,24.1,172.6,95,337.5,29.1,nublado,parcialmente_nublado
Lima,2023-12-15,24.2,20.7,17.1,73.2,25.9,168.9,68.6,332.4,28.6,parcialmente_nublado,nublado
Lima,2023-12-16,25.2,21.1,17.4,72.6,29.5,164.3,74.3,298,25.7,parcialmente_nublado,parcialmente_nublado
Lima,2023-12-17,25.1,20.9,17.6,75.1,29.5,165.4,71.6,274.9,23.7,parcialmente_nublado,parcialmente_nublado
Lima,2023-12-18,25.4,21.1,18,75.2,27.7,164.1,79,222.7,19.3,lluvioso,parcialmente_nublado
Lima,2023-12-19,25.1,21.1,18.3,76.8,25.9,162.4,83.4,264.8,22.8,parcialmente_nublado,lluvioso
Lima,2023-12-20,25.1,20.9,17.7,74.5,27.7,164.5,99.2,261.1,22.5,lluvioso,parcialmente_nublado
Lima,2023-12-21,24.2,20.9,17.8,76.5,29.5,169.8,85.9,328.6,28.4,parcialmente_nublado,lluvioso
Lima,2023-12-22,24.4,20.1,17.2,74.3,25.9,167.5,40.8,332.5,28.8,parcialmente_nublado,parcialmente_nublado
Lima,2023-12-23,26.1,21.1,16.9,69.4,29.5,164.3,70.4,293.3,25.4,parcialmente_nublado,parcialmente_nublado
Lima,2023-12-24,25.1,20.1,17.9,74.8,29.5,165.3,66.1,333.7,28.8,parcialmente_nublado,parcialmente_nublado
Lima,2023-12-25,26.1,21.1,17.5,72.1,24.1,164,78.9,242.9,21.1,parcialmente_nublado,parcialmente_nublado
Lima,2023-12-26,26.7,21.7,17.5,68.3,24.1,170.2,73.1,284.3,24.6,lluvioso,parcialmente_nublado
Lima,2023-12-27,26.1,21.1,18,71.1,24.1,174.9,70.3,307.2,26.7,lluvioso,lluvioso
Lima,2023-12-28,27.1,22.1,18.3,70.6,25.9,171.2,82.2,306.7,26.6,lluvioso,lluvioso
Lima,2023-12-29,26.1,22.1,19,75.4,25.9,167.3,63.1,318.3,27.4,parcialmente_nublado,lluvioso
Lima,2023-12-30,26.1,22.1,18.9,74.9,27.7,169.8,83.3,312.3,26.8,parcialmente_nublado,parcialmente_nublado
Lima,2023-12-31,26.1,22.1,18.8,75.3,27.7,168.8,67.9,332.3,28.7,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-01,25.2,22.1,18.8,75.3,27.7,170.1,88.8,329.5,28.6,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-02,26.1,22.1,19,74.4,27.7,164.5,73.8,233.7,20.1,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-03,25.4,22.1,18.4,72.9,27.7,159.2,87.1,219.1,18.9,lluvioso,parcialmente_nublado
Lima,2024-01-04,26.1,21.9,18.8,74.2,25.9,165.7,82.1,140.8,12.2,lluvioso,lluvioso
Lima,2024-01-05,26.1,22.1,18.7,72.9,33.5,160.7,57.9,320.2,27.7,parcialmente_nublado,lluvioso
Lima,2024-01-06,25.6,22.1,18.4,73.2,29.5,162.9,69.9,311.5,26.9,lluvioso,parcialmente_nublado
Lima,2024-01-07,26.1,22.7,18.6,71.5,33.5,162.2,73,254.4,22,parcialmente_nublado,lluvioso
Lima,2024-01-08,27.1,22.1,18.7,71.5,31.7,159.4,73.3,327.4,28.2,lluvioso,parcialmente_nublado
Lima,2024-01-09,26.4,22.1,19,73.7,27.7,165.2,66.6,296.7,25.6,parcialmente_nublado,lluvioso
Lima,2024-01-10,27.2,22.9,18.9,71,33.5,162.6,58.2,277.4,24.1,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-11,26.4,22.1,19,73.3,29.5,164.4,48.7,322.8,27.6,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-12,26.1,22.6,18.7,72.7,24.1,162.6,89.6,264.3,22.7,lluvioso,parcialmente_nublado
Lima,2024-01-13,26.1,22.1,19.2,74.9,31.7,163.1,64.6,325.8,28.2,parcialmente_nublado,lluvioso
Lima,2024-01-14,26.1,22.1,19.1,76.7,33.5,164.2,66.6,309.4,26.6,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-15,27.1,22.7,18.5,70.6,29.5,160.5,66.2,317.6,27.4,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-16,26.1,22.1,19,75,37.1,165.7,51,330.1,28.7,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-17,26.1,22.1,18.8,73.8,27.7,160.2,71.5,304.5,26.2,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-18,26.1,22.1,19.1,76.8,27.7,166,85,248.4,21.6,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-19,26.7,21.1,19.6,79.8,24.1,171.1,66.8,306.4,26.5,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-20,26.1,22.1,19.6,79,25.9,164.9,49.1,330.3,28.7,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-21,27.1,22.1,19.9,78.5,29.5,161.2,70.3,324.3,28.1,lluvioso,parcialmente_nublado
Lima,2024-01-22,27.1,22.1,19.3,73.1,29.5,165.8,59.5,326.8,28.3,parcialmente_nublado,lluvioso
Lima,2024-01-23,27.1,22.1,19.7,74.3,24.1,168.5,50.4,330.6,28.5,lluvioso,parcialmente_nublado
Lima,2024-01-24,28.2,23.1,20,72.8,20.5,194.5,58.7,332.1,28.7,parcialmente_nublado,lluvioso
Lima,2024-01-25,29.1,24.1,20.3,70,20.5,179.6,88.8,196.4,17,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-26,29.1,24.1,20,69.1,29.5,165.7,58.5,307.9,26.5,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-27,29.1,23.9,19.7,68.8,22.3,170.3,53,335.5,29,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-28,29.1,23.7,20.3,69.8,22.3,171.2,66,310.3,26.8,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-29,28.4,24.1,20.7,73.2,22.3,170.9,65.1,315.7,27.3,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-30,28.1,24.1,20.6,74,22.3,175.9,74.7,318.6,27.6,parcialmente_nublado,parcialmente_nublado
Lima,2024-01-31,29.2,24.1,19.9,68.4,29.5,163.6,80.7,292.2,25.2,parcialmente_nublado,parcialmente_nublado
Lima,2024-02-01,28.1,23.7,20.1,72.1,24.1,170.8,76.4,318.6,27.5,lluvioso,parcialmente_nublado
Lima,2024-02-02,28.6,23.9,20.1,73.5,29.5,170.7,67.4,300.5,25.9,lluvioso,lluvioso
Lima,2024-02-03,28.1,23.9,20.1,71.4,27.7,165.5,72.6,237.5,20.5,lluvioso,lluvioso
Lima,2024-02-04,29.1,23.9,20.1,70.5,24.1,171,71,306.2,26.3,parcialmente_nublado,lluvioso
Lima,2024-02-05,30.1,24.1,20.2,68,25.9,170,58.1,329.6,28.5,parcialmente_nublado,parcialmente_nublado
Lima,2024-02-06,31.4,25.1,20.6,67.7,29.5,163,40.9,324.6,28.1,parcialmente_nublado,parcialmente_nublado
Lima,2024-02-07,30.4,24.1,20.2,68.1,27.7,166.7,44.7,310.9,27.1,parcialmente_nublado,parcialmente_nublado
Lima,2024-02-08,28.4,24.1,21.5,75.3,24.1,168.3,49.3,323.6,27.8,lluvioso,parcialmente_nublado
Lima,2024-02-09,29.7,25.1,21.8,75.6,25.9,161.7,81.3,289.3,25,parcialmente_nublado,lluvioso
Lima,2024-02-10,29.1,23.9,21.4,75.4,33.5,163.9,59,319.5,27.6,parcialmente_nublado,parcialmente_nublado
Lima,2024-02-11,28.1,24.1,20.8,72.8,27.7,164.2,78.8,236.1,20.3,parcialmente_nublado,parcialmente_nublado
Lima,2024-02-12,28.1,25.1,19.9,67.8,29.5,157.6,65.8,265,22.9,parcialmente_nublado,parcialmente_nublado
Lima,2024-02-13,29.4,24.1,20,68.7,29.5,165.7,54.4,318.5,27.5,parcialmente_nublado,parcialmente_nublado
Lima,2024-02-14,29.1,23.7,20,70,29.5,164.4,70.4,291.5,25,lluvioso,parcialmente_nublado
Lima,2024-02-15,27.1,23.9,20.3,73.5,31.7,164.1,74.5,289.2,25.2,parcialmente_nublado,lluvioso
Lima,2024-02-16,28.1,23.9,20.5,74,27.7,168.5,68.2,288.9,25,parcialmente_nublado,parcialmente_nublado
Lima,2024-02-17,29.1,23.1,20.4,75.2,25.9,174.8,64.1,310.7,26.8,parcialmente_nublado,parcialmente_nublado
Lima,2024-02-18,28.1,22.9,20.1,74.1,24.1,173.2,51.1,323.8,28.1,parcialmente_nublado,parcialmente_nublado
Lima,2024-02-19,28.7,23.6,20.1,70.7,25.9,167.5,71.1,305.9,26.5,lluvioso,parcialmente_nublado
Lima,2024-02-20,30.1,23.9,20.2,68.3,20.5,171.3,73.9,307,26.3,lluvioso,lluvioso
Lima,2024-02-21,30.1,24.6,20,66.9,22.3,171.3,53.9,328.6,28.2,lluvioso,lluvioso
Lima,2024-02-22,28.1,24.1,20.5,72.2,24.1,165.5,70.2,317.9,27.4,lluvioso,lluvioso
Lima,2024-02-23,29.1,22.1,21,76.9,29.5,167.2,56.4,325.4,28,lluvioso,lluvioso
Lima,2024-02-24,28.7,23.6,20.9,75.1,27.7,167.4,68.9,327.2,28.3,parcialmente_nublado,lluvioso
Lima,2024-02-25,27.9,23.1,20.2,75.4,25.9,171.1,71.1,283.2,24.5,parcialmente_nublado,parcialmente_nublado
Lima,2024-02-26,26.2,22.7,20.1,77.5,29.5,173.9,65.3,251.9,21.7,parcialmente_nublado,parcialmente_nublado
Lima,2024-02-27,26.1,22.1,20.1,79.5,35.3,166.4,61.9,287,24.8,parcialmente_nublado,parcialmente_nublado
Lima,2024-02-28,25.4,21.7,19.8,78.7,29.5,169.4,63.9,307.7,26.8,parcialmente_nublado,parcialmente_nublado
Lima,2024-02-29,26.9,22.1,20,77.7,22.3,171.8,67.7,264.2,22.8,lluvioso,parcialmente_nublado
Lima,2024-03-01,26.6,23.1,20.3,78.2,20.5,174,79.8,209.2,18.1,lluvioso,lluvioso
Lima,2024-03-02,29.1,23.1,20,72,18.4,181.6,71.3,286,24.7,lluvioso,lluvioso
Lima,2024-03-03,28.6,23.1,20.1,71.8,24.1,173.3,63.2,314.9,27.2,parcialmente_nublado,lluvioso
Lima,2024-03-04,29.1,22.9,20.1,73.8,24.1,177.9,60.8,313.5,27,parcialmente_nublado,parcialmente_nublado
Lima,2024-03-05,27.7,22.9,20.3,76.1,22.3,178.4,66.3,313.6,27,parcialmente_nublado,parcialmente_nublado
Lima,2024-03-06,27.1,22.7,20.2,75.6,25.9,174.8,59.9,309.9,26.7,parcialmente_nublado,parcialmente_nublado
Lima,2024-03-07,28.1,22.7,19.6,73,28.8,169.4,71.4,284,24.6,parcialmente_nublado,parcialmente_nublado
Lima,2024-03-08,26.1,22.1,19.1,74.6,27.7,170.9,71.4,304.5,26.3,parcialmente_nublado,parcialmente_nublado
Lima,2024-03-09,27.1,22.1,18.8,72.2,24.1,185.3,77.9,301,26.1,parcialmente_nublado,parcialmente_nublado
Lima,2024-03-10,28.1,22.6,19.1,72.1,22.3,172.4,49.9,315,27.1,parcialmente_nublado,parcialmente_nublado
Lima,2024-03-11,27.1,22.1,19.3,76.1,24.1,187.3,43.6,312.2,26.9,parcialmente_nublado,parcialmente_nublado
Lima,2024-03-12,27.1,21.7,18.7,72.6,25.9,177.4,60.6,256.9,22.3,lluvioso,parcialmente_nublado
Lima,2024-03-13,27.1,21.7,18.5,72.7,24.1,174.4,64.9,300.9,25.8,lluvioso,lluvioso
Lima,2024-03-14,26.1,22.1,18.5,75.6,25.9,167.5,65.5,303.4,26.1,parcialmente_nublado,lluvioso
Lima,2024-03-15,27.1,21.1,18.6,74.9,25.9,178.3,62.8,300.1,25.8,lluvioso,parcialmente_nublado
Lima,2024-03-16,25.1,21.9,19.1,77.9,22.3,176.9,65.9,286.7,24.7,lluvioso,lluvioso
Lima,2024-03-17,26.1,21.7,19.6,79.6,18.4,214.4,56.7,300,25.8,parcialmente_nublado,lluvioso
Lima,2024-03-18,27.1,21.1,19.9,81.4,20.5,200.2,70.2,289.2,25,lluvioso,parcialmente_nublado
Lima,2024-03-19,27.1,22.9,20,76.1,31.7,166.6,48.8,288.3,25,lluvioso,lluvioso
Lima,2024-03-20,26.1,21.1,20,80.7,24.1,169.7,74.2,300.3,25.9,parcialmente_nublado,lluvioso
Lima,2024-03-21,26.1,22.9,20,79.7,20.5,173.8,65,283,24.6,parcialmente_nublado,parcialmente_nublado
Lima,2024-03-22,27.1,22.7,19.9,77.4,20.5,173.2,72.6,291.7,24.9,parcialmente_nublado,parcialmente_nublado
Lima,2024-03-23,26.1,22.1,19.8,77.8,24.1,169.1,48.8,302.4,26,parcialmente_nublado,parcialmente_nublado
Lima,2024-03-24,26.2,22.1,19.3,76.3,24.1,173.8,55.1,287.3,24.9,lluvioso,parcialmente_nublado
Lima,2024-03-25,26.1,22.1,19.5,76.8,24.1,173.4,65,265.5,23,parcialmente_nublado,lluvioso
Lima,2024-03-26,25.1,21.5,18.6,74.3,16.6,188.4,78.8,255.6,22.1,lluvioso,parcialmente_nublado
Lima,2024-03-27,25.6,22.1,19,75.5,22.3,180.4,55.7,300.1,25.9,parcialmente_nublado,lluvioso
Lima,2024-03-29,26.5,21.5,18.4,73.2,19.1,191,26.5,303.5,26,parcialmente_nublado,parcialmente_nublado
Lima,2024-03-30,25.3,21.8,18,72.1,15.5,196.7,95,265.5,22.9,nublado,parcialmente_nublado
Lima,2024-03-31,25.4,21.1,17.2,70.4,18.4,186.8,83.8,293.3,25.3,parcialmente_nublado,nublado
Lima,2024-04-01,25.1,20.5,17.7,73.3,25.9,176.4,78.8,258.7,22.4,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-02,24.7,20.5,16.8,70.1,25.9,182.5,62.3,286.2,24.8,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-03,26.1,22.1,17.8,69,25.9,166.4,71.2,265.2,22.9,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-04,26.1,21.9,18.6,73.1,27.7,164.8,55.7,286.3,24.7,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-05,25.2,22.1,19.4,77.9,29.5,165.3,61,280,24.2,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-06,25.2,21.1,19.1,79.7,31.7,172.1,58.6,284.1,24.6,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-07,26.1,21.1,19,78.4,22.3,182.6,54,241.7,20.8,lluvioso,parcialmente_nublado
Lima,2024-04-08,26.2,21.1,19,77,24.1,176.3,52.3,278.3,23.9,parcialmente_nublado,lluvioso
Lima,2024-04-09,25.1,20.1,19,79.1,27.7,177.5,44.9,283.5,24.4,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-10,26.1,20.9,18.8,77.1,22.3,182.1,60.6,207.3,17.8,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-11,28.1,20.1,18.7,79.7,22.3,174.5,62.4,276,23.9,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-12,26.1,20.9,18.7,77.7,27.7,174.1,22.2,280.1,24.2,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-13,27.1,20.4,18.4,76.4,33.5,166.6,44.2,283.1,24.4,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-14,26.1,20.1,18.5,79.8,31.7,166.5,62.5,251.5,21.7,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-15,24.1,19.7,18.1,81.5,31.7,166.1,73.9,191.4,16.6,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-16,22.1,19.1,17.3,83.4,20.5,178.7,72.2,278.3,24.1,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-17,23.1,18.1,17.1,82.4,20.5,198.9,50.3,281.1,24.3,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-18,23.1,18.1,16.8,80.8,25.9,186.5,90,268.9,23.2,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-19,25.1,18.9,17.1,79.1,22.3,171.2,75.9,277.5,23.9,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-20,25.2,19.7,17.5,73.6,20.5,175.2,56.5,273,23.4,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-21,27.1,20.1,17.8,74.2,22.3,182.1,40.4,273.4,23.5,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-22,27.1,21.1,18.3,74.5,24.1,173,58.5,258.8,22.3,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-23,23.1,19.7,18.4,83.4,25.9,169.3,62.8,262.5,22.5,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-24,23.1,19.9,17.9,81.9,20.5,192,74.7,236.1,20.5,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-25,23.1,19.4,17.4,80.4,20.5,207.3,72.5,207.9,18,lluvioso,parcialmente_nublado
Lima,2024-04-26,24.1,19.1,17.7,80.1,20.5,177.3,36.8,267.7,23,parcialmente_nublado,lluvioso
Lima,2024-04-27,25.1,19.7,17.5,78,20.5,181.2,33,266.1,22.9,parcialmente_nublado,parcialmente_nublado
Lima,2024-04-28,24.1,19.5,17.2,79.4,14.8,239,18.6,265.8,22.8,lluvioso,parcialmente_nublado
Lima,2024-04-29,23.7,19.1,16.5,73,13.7,217.5,20.7,264.5,22.8,parcialmente_nublado,lluvioso
Lima,2024-04-30,24.6,19.9,16.3,71.5,13,208.5,38.7,263.2,22.8,parcialmente_nublado,parcialmente_nublado
Lima,2024-05-01,22.9,19.4,16.4,74.8,16.6,190.7,43.3,248.9,21.5,parcialmente_nublado,parcialmente_nublado
Lima,2024-05-02,22.3,18.4,16.3,78.6,13,220.2,25.9,245.3,21.2,parcialmente_nublado,parcialmente_nublado
Lima,2024-05-03,23,18.2,16.6,79.8,13.3,219,51.3,238.9,20.4,lluvioso,parcialmente_nublado
Lima,2024-05-04,22.9,18.2,16,77.1,12.6,247.4,32.1,247.9,21.4,parcialmente_nublado,lluvioso
Lima,2024-05-05,22.9,17.9,16.1,77.6,15.1,214.3,55.2,245.6,21.2,parcialmente_nublado,parcialmente_nublado
Lima,2024-05-06,22.1,18.3,15.7,77.6,16.2,188,61.4,246.7,21.2,parcialmente_nublado,parcialmente_nublado
Lima,2024-05-07,21.6,18.1,16,81.1,18,187.7,90.8,197.1,17.1,lluvioso,parcialmente_nublado
Lima,2024-05-08,21.6,17.3,15.7,80,13.3,227.9,58.3,243,21,lluvioso,lluvioso
Lima,2024-05-09,21.2,17.7,15.6,80.4,14,207.3,53.2,210.8,18.2,lluvioso,lluvioso
Lima,2024-05-10,23.2,17.9,15.2,73.8,16.6,191,43.3,247,21.3,parcialmente_nublado,lluvioso
Lima,2024-05-11,20.5,17.2,15.2,80.5,14.4,226,59.9,211.9,18.3,lluvioso,parcialmente_nublado
Lima,2024-05-12,21.3,16.7,14.6,78.8,13,252.8,47.8,215.3,18.6,parcialmente_nublado,lluvioso
Lima,2024-05-13,22.8,17.1,15.2,77.8,12.2,242.9,56.3,228.2,19.8,parcialmente_nublado,parcialmente_nublado
Lima,2024-05-14,20.7,17.6,15.1,78.2,14.8,250.2,65.4,221.9,19.1,parcialmente_nublado,parcialmente_nublado
