name,mes,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad%,radiac_solar_watios_m2,energ_solar_MJ_m2,clase hoy,clase manana
Lima,11,23.1,18.1,15.3,74.9,20.5,183.4,77.4,280.5,24.2,lluvioso,parcialmente nublado
Lima,11,23.1,16.1,15.9,80.5,27.7,190,64.5,279.6,24.1,lluvioso,lluvioso
Lima,11,22.1,17.9,16.2,81.3,27.7,169.3,85.4,210.4,18.2,lluvioso,lluvioso
Lima,11,23.1,18.1,16,79.4,27.7,171.4,87.1,155.9,13.5,lluvioso,lluvioso
Lima,11,23.1,18.1,15.9,78.1,25.9,168.8,77.8,159.4,13.6,lluvioso,lluvioso
Lima,11,23.1,18.1,16.2,79.6,27.7,168.9,66.6,199.5,17.2,parcialmente nublado,lluvioso
Lima,11,22.7,17.9,16.1,79.7,36,167.1,89,178.3,15.4,parcialmente nublado,parcialmente nublado
Lima,11,24.1,18.7,15.9,75.2,18.4,174.4,94.2,215.6,18.4,lluvioso,parcialmente nublado
Lima,11,23.1,18.4,16.6,79.6,24.1,164.1,84.5,161.3,13.8,parcialmente nublado,lluvioso
Lima,11,24.6,19.1,16,73.5,24.1,171.2,57.2,280,24.1,parcialmente nublado,parcialmente nublado
Lima,11,25.1,18.1,15.6,72,22.3,169.1,80.2,232.1,20,parcialmente nublado,parcialmente nublado
Lima,11,24.2,17.1,16.1,76.4,25.9,166.9,41.2,246.7,21.3,parcialmente nublado,parcialmente nublado
Lima,11,24.1,18.9,17,78.4,20.5,182.6,89.6,207.3,17.8,parcialmente nublado,parcialmente nublado
Lima,12,25.1,19.1,17,76.9,24.1,168.5,80.5,259.4,22.6,parcialmente nublado,parcialmente nublado
Lima,12,24.7,17.1,16.7,77.7,22.3,166.5,58.1,223.3,19.2,parcialmente nublado,parcialmente nublado
Lima,12,24.1,19.7,16.9,76.5,22.3,168.4,74.7,137.2,11.7,parcialmente nublado,parcialmente nublado
Lima,12,26.1,19.1,16.8,74.8,24.1,167.9,70.3,247.3,21.3,parcialmente nublado,parcialmente nublado
Lima,12,26.1,19.1,16.8,75.6,20.5,171,65.7,207.6,17.7,lluvioso,parcialmente nublado
Lima,12,25.1,18.1,17.1,78.6,22.3,168.3,64.6,279.7,24.3,parcialmente nublado,lluvioso
Lima,12,23.7,17.9,17.1,80.4,24.1,171.3,74,244.8,21,parcialmente nublado,parcialmente nublado
Lima,12,22.2,18.1,17.1,84.6,24.1,177.2,76.1,192.5,16.5,parcialmente nublado,parcialmente nublado
Lima,12,25.2,18.1,17,75.9,25.9,179.9,59,265,22.8,lluvioso,parcialmente nublado
Lima,12,25.1,18.1,17.1,77.1,24.1,169.1,44.9,265.9,23,parcialmente nublado,lluvioso
Lima,12,24.1,18.1,17.7,82.2,18.4,184,64.5,186.5,16,parcialmente nublado,parcialmente nublado
Lima,12,24.1,18.1,17.7,84.2,22.3,188.8,68.4,216,18.5,lluvioso,parcialmente nublado
Lima,12,25.1,18.1,17.7,81.9,22.3,182.6,77,218.9,18.8,lluvioso,lluvioso
Lima,12,26.1,19.1,17.9,77.9,18.4,188.6,63.6,270.4,23.5,lluvioso,lluvioso
Lima,12,24.1,19.1,18.3,83.5,20.5,193,60.9,282.6,24.2,lluvioso,lluvioso
Lima,12,26.1,19.1,18.5,81.9,20.5,188.8,54.3,261.8,22.5,lluvioso,lluvioso
Lima,12,25.1,20.1,18.1,79.1,24.1,178,69.6,256.3,22.1,lluvioso,lluvioso
Lima,12,26.1,21.1,18.2,76.9,24.1,179.8,75.5,189.5,16.2,lluvioso,lluvioso
Lima,12,25.2,20.1,19.1,81.7,35.3,166.5,52.8,262.1,22.8,lluvioso,lluvioso
Lima,12,25.1,20.9,19,81.3,24.1,174.7,75.5,247.2,21.2,lluvioso,lluvioso
Lima,12,25.1,21.1,18.8,81.4,24.1,167.6,78.3,190.2,16.3,lluvioso,lluvioso
Lima,12,25.2,20.7,18.7,78.8,25.9,168.4,81.7,179.9,15.5,parcialmente nublado,lluvioso
Lima,12,25.1,20.7,18.8,80.3,24.1,173.2,89.1,196.3,17,parcialmente nublado,parcialmente nublado
Lima,12,24.1,21.1,18,77.6,18.4,169.9,100,51.5,4.5,nublado,parcialmente nublado
Lima,12,26.1,21.1,18,74.7,22.3,166,88.5,211.1,18.4,parcialmente nublado,nublado
Lima,12,25.1,20.1,18.8,80.2,18.4,173.4,83,204.8,17.8,lluvioso,parcialmente nublado
Lima,12,26.1,19.1,19,80.8,16.6,186.5,59.7,241,20.9,lluvioso,lluvioso
Lima,12,26.2,20.9,19,79.8,18.4,189.6,59.5,225.8,19.6,parcialmente nublado,lluvioso
Lima,12,26.1,21.6,19.3,79.7,20.5,183.1,67.1,224.7,19.3,parcialmente nublado,parcialmente nublado
Lima,12,26.1,21.7,19.1,78.3,24.1,177.1,88.8,164.6,14.1,lluvioso,parcialmente nublado
Lima,12,25.1,21.7,18.9,79.1,22.3,171.4,88.2,84.1,7.4,lluvioso,lluvioso
Lima,1,26.1,21.7,19.3,78.6,27.7,164.6,83.3,80.6,7,parcialmente nublado,lluvioso
Lima,1,26.2,21.7,19.2,77,27.7,163.6,56.1,199.9,17.3,lluvioso,parcialmente nublado
Lima,1,25.1,21.6,19.4,80.3,22.3,187.7,88.3,119,10.2,lluvioso,lluvioso
Lima,1,27.1,20.1,19.6,79.7,22.3,189.9,63.3,257.5,22.2,parcialmente nublado,lluvioso
Lima,1,27.1,21.1,19.8,80.1,25.9,170.3,66.6,234.2,20.2,parcialmente nublado,parcialmente nublado
Lima,1,26.1,22.1,19,76.6,20.5,164.5,93.3,108,9.3,nublado,parcialmente nublado
Lima,1,29.1,21.1,19.6,73.8,24.1,182.8,88,221.7,19.1,lluvioso,nublado
Lima,1,28.1,22.1,19.7,75.4,22.3,172.8,82,199.5,17.2,parcialmente nublado,lluvioso
Lima,1,28.1,22.1,20.3,76.9,25.9,169,69.9,252,21.8,lluvioso,parcialmente nublado
Lima,1,26.2,22.7,20.3,80.5,22.3,166.5,94.2,67.7,5.7,lluvioso,lluvioso
Lima,1,27.1,22.1,20.4,80.1,27.7,168.5,80.4,211.5,18.1,lluvioso,lluvioso
Lima,1,26.1,21.1,20.4,84.3,35.3,161.8,84.5,160.1,14,lluvioso,lluvioso
Lima,1,26.6,21.7,19.8,80.7,29.5,163,78.1,178,15.2,lluvioso,lluvioso
Lima,1,27.1,21.1,19.4,79.2,27.7,165.4,78.3,175.3,15,lluvioso,lluvioso
Lima,1,27.1,21.1,19.8,80.5,24.1,172,73.3,238.6,20.6,lluvioso,lluvioso
Lima,1,25.1,20.9,19.4,84,25.9,168.6,89.6,138.8,12,lluvioso,lluvioso
Lima,1,24.1,20.1,19.3,86.2,25.9,166.2,94.1,118.5,10.2,lluvioso,lluvioso
Lima,1,25.1,21.1,19.6,82.9,20.5,171,89.7,151,12.9,lluvioso,lluvioso
Lima,1,26.1,20.1,19.6,85,22.3,183.2,71.2,251.5,21.8,lluvioso,lluvioso
Lima,1,26.1,19.9,19.5,84.2,18.4,176.5,82.9,208.1,18.1,lluvioso,lluvioso
Lima,1,27.1,21.1,19.6,81.7,27.7,165.4,93.3,131.4,11.3,lluvioso,lluvioso
Lima,1,27.2,21.1,20.2,82.9,18.4,184.7,83.4,247.6,21.3,lluvioso,lluvioso
Lima,1,27.1,21.1,20.6,84,24.1,171.6,70.7,250.1,21.7,lluvioso,lluvioso
Lima,1,26.1,21.6,21,86.4,22.3,169.3,75.4,243.5,20.8,lluvioso,lluvioso
Lima,1,28.1,22.1,21,82.3,18.4,180.6,86.6,251.3,21.6,lluvioso,lluvioso
Lima,1,29.1,22.7,20.7,76,24.1,168.3,78.9,251.3,21.7,lluvioso,lluvioso
Lima,1,29.1,22.1,21.1,81.3,18.4,186.6,86.8,239.4,20.8,lluvioso,lluvioso
Lima,1,30.1,23.6,20.6,72.4,20.5,174.7,84.6,214.5,18.4,lluvioso,lluvioso
Lima,1,30.1,24.1,20.5,72.8,22.3,167.6,87.7,196,17,lluvioso,lluvioso
Lima,1,30.1,23.2,20.6,73.8,22.3,167.8,82.4,205.5,18,lluvioso,lluvioso
Lima,1,29.1,23.1,21.2,76.3,20.5,173.8,60.7,255.9,22.2,lluvioso,lluvioso
Lima,2,29.2,24.1,21.6,74.8,20.5,175.4,83.2,240.3,20.7,lluvioso,lluvioso
Lima,2,29.1,23.1,21.9,80.1,22.3,170.4,61.4,248.8,21.4,parcialmente nublado,lluvioso
Lima,2,29.2,23.1,21.5,77.9,22.3,175.5,72.1,253.5,22,lluvioso,parcialmente nublado
Lima,2,29.1,24.1,22.3,81,22.3,176.2,87,183.5,15.9,lluvioso,lluvioso
Lima,2,30.1,24.1,22.1,78.9,18.4,200.5,80.5,240.5,20.8,lluvioso,lluvioso
Lima,2,28.1,23.7,22.1,82.4,18.4,178.2,85.8,212.9,18.3,lluvioso,lluvioso
Lima,2,30.1,23.9,22.1,80.8,25.9,170.1,81.3,238.8,20.6,lluvioso,lluvioso
Lima,2,27.1,23.6,22.1,83.2,27.7,165.1,76.5,121.1,10.6,lluvioso,lluvioso
Lima,2,28.2,23.1,20.9,76.4,29.5,160.6,79.7,194.3,16.6,lluvioso,lluvioso
Lima,2,29.1,23.1,21.5,78.8,25.9,168.5,78.9,200.5,17.2,lluvioso,lluvioso
Lima,2,28.2,23.9,22.3,82.9,20.5,186.3,79.9,163,14,lluvioso,lluvioso
Lima,2,28.1,23.7,22.3,84,14.8,216.5,73.2,145.2,12.6,lluvioso,lluvioso
Lima,2,28.1,23.1,21.9,82.6,25.9,181.2,92.8,178.6,15.3,lluvioso,lluvioso
Lima,2,28.1,23.1,21.8,82.7,18.4,198.2,90.2,236.3,20.4,lluvioso,lluvioso
Lima,2,31.4,23.6,21.3,76.3,24.1,168.1,77,177.7,15.3,lluvioso,lluvioso
Lima,2,28.4,23.1,20.6,76.6,27.7,170,80.3,251,21.6,lluvioso,lluvioso
Lima,2,29.1,22.1,20.6,76.6,22.3,179.7,81,237.5,20.6,lluvioso,lluvioso
Lima,2,31.1,23.1,20.8,75.5,18.4,180.2,90.7,171.2,14.9,lluvioso,lluvioso
Lima,2,28.1,22.6,20.5,74.7,24.1,170.9,81.5,221.8,19.1,lluvioso,lluvioso
Lima,2,30.1,24.1,19.9,68.2,27.7,170.2,83.2,221.5,18.9,parcialmente nublado,lluvioso
Lima,2,30.1,22.1,20.4,72.3,25.9,174.7,80.1,241,20.7,lluvioso,parcialmente nublado
Lima,2,27.1,22.1,20.7,80.1,29.5,170.2,67.9,243.8,20.9,parcialmente nublado,lluvioso
Lima,2,26.9,21.1,20.5,81.4,25.9,217.5,72.2,259.5,22.6,lluvioso,parcialmente nublado
Lima,2,28.2,22.1,20.1,76.4,22.3,192,79.5,219.7,19,lluvioso,lluvioso
Lima,2,28.1,23.1,20.5,75.3,25.9,173.1,82.7,183.6,15.9,lluvioso,lluvioso
Lima,2,28.1,23.1,19.9,72.9,22.3,169,83.1,191.5,16.6,lluvioso,lluvioso
Lima,2,28.7,22.1,20.2,75.5,18.4,183.5,55.7,260.5,22.6,lluvioso,lluvioso
Lima,2,30.1,21.1,19.9,75,20.5,179.3,82.3,247.9,21.3,parcialmente nublado,lluvioso
Lima,3,29.6,21.7,20.2,76.7,18.4,185.2,80.6,247.2,21.4,lluvioso,parcialmente nublado
Lima,3,30.1,22.7,19.9,71.7,29.5,174.1,70.6,251.1,21.8,lluvioso,lluvioso
Lima,3,28.1,21.9,19.9,75.6,24.1,178.5,57.3,251.2,21.8,lluvioso,lluvioso
Lima,3,28.1,20.5,20,77.8,14.8,200.9,90.1,201.7,17.4,lluvioso,lluvioso
Lima,3,28.2,21.9,19.9,76.3,20.5,192.7,77.9,239.2,20.8,lluvioso,lluvioso
Lima,3,28.1,21.4,20.1,80.3,18.4,186,90.7,164.9,14.1,lluvioso,lluvioso
Lima,3,28.1,20.9,20.1,81.3,20.5,189.2,70.4,223.3,19.2,lluvioso,lluvioso
Lima,3,28.2,22.1,19.9,76.1,24.1,173.6,75,249.5,21.5,lluvioso,lluvioso
Lima,3,27.1,21.1,19.5,78.2,24.1,172.9,84,221,18.9,lluvioso,lluvioso
Lima,3,27.1,21.7,19.7,77.9,22.3,176.2,86.4,210.7,18.1,lluvioso,lluvioso
Lima,3,30.1,22.1,20.2,75,20.5,178.9,73.7,253.9,22.1,lluvioso,lluvioso
Lima,3,28.1,21.1,20.3,79.5,16.6,200,78.9,238.8,20.6,lluvioso,lluvioso
Lima,3,27.2,20.8,20,82.7,18.4,206.5,68.5,242.5,20.9,lluvioso,lluvioso
Lima,3,29.1,21.1,19.9,78.5,22.3,187,86.8,218.4,18.7,lluvioso,lluvioso
Lima,3,26.1,20.7,20,85.2,18.4,183.5,82.1,214.9,18.6,lluvioso,lluvioso
Lima,3,27.1,20.1,19.7,83.1,20.5,186.5,80.2,229.4,19.7,lluvioso,lluvioso
Lima,3,27.1,20.1,19.1,78.5,18.4,183.7,66.3,234.5,20.2,lluvioso,lluvioso
Lima,3,28.1,21.1,18.5,75.6,24.1,179.9,75.5,226,19.4,lluvioso,lluvioso
Lima,3,27.1,19.9,18.1,76.5,20.5,187.3,79.5,237.7,20.5,lluvioso,lluvioso
Lima,3,26.2,20.1,17.9,75.8,20.5,186,83.5,236.2,20.2,parcialmente nublado,lluvioso
Lima,3,26.1,19.9,17.7,75.4,25.9,178.4,71.3,230.9,20,lluvioso,parcialmente nublado
Lima,3,25.1,20.7,18,75,22.3,173.5,77.2,238.4,20.6,lluvioso,lluvioso
Lima,3,26.1,20.1,18.4,76.8,22.3,175.9,72.1,233.4,20.1,lluvioso,lluvioso
Lima,3,27.1,20.6,18.5,77,24.1,174.6,83,220.2,19,lluvioso,lluvioso
Lima,3,25.7,20.1,18.5,77.8,24.1,168,65.9,231.4,20,parcialmente nublado,lluvioso
Lima,3,25.7,19.9,18.3,78.3,18.4,180.1,56.7,215.9,18.7,parcialmente nublado,parcialmente nublado
Lima,3,27.1,19.1,18.9,79.4,13,204.1,69.8,228.3,19.7,parcialmente nublado,parcialmente nublado
Lima,3,26.1,21.1,19,79.7,18.4,188.6,88.8,179.5,15.6,lluvioso,parcialmente nublado
Lima,3,26.1,20.1,18.9,78.7,24.1,177.4,57.8,207.7,17.9,lluvioso,lluvioso
Lima,3,26.7,20.1,18.8,78,24.1,174.7,75.7,230.9,20,lluvioso,lluvioso
Lima,3,26.1,20.1,18.6,77.5,29.5,173.8,83.8,219.5,18.9,lluvioso,lluvioso
Lima,4,24.1,19.1,18.2,81.3,27.7,175.2,74.9,191.9,16.6,parcialmente nublado,lluvioso
Lima,4,26.1,20.1,18.8,81.7,18.4,187.4,76.8,207.6,18,lluvioso,parcialmente nublado
Lima,4,26.1,20.6,18.9,79.1,29.5,169.3,61.4,210.4,18.2,lluvioso,lluvioso
Lima,4,27.1,21.1,19.2,81.3,27.7,169.7,49.1,226.1,19.5,lluvioso,lluvioso
Lima,4,26.1,20.9,19.5,82.8,24.1,167.9,70.9,190.5,16.4,parcialmente nublado,lluvioso
Lima,4,28.1,21.1,19.9,81.5,20.5,176,82.3,191.1,16.5,lluvioso,parcialmente nublado
Lima,4,25.1,19.7,19.9,87.5,18.4,193.6,56.9,236.4,20.4,lluvioso,lluvioso
Lima,4,25.1,20.1,19.6,84,22.3,177.7,75.8,237.4,20.5,lluvioso,lluvioso
Lima,4,25.1,19.9,18.1,78.3,31.7,166.2,56.6,227.2,19.8,lluvioso,lluvioso
Lima,4,23.7,19.1,17.6,80,18.4,221.8,37.7,220,18.9,parcialmente nublado,lluvioso
Lima,4,25.1,18.9,17.4,76.8,22.3,177.2,46,225.8,19.5,parcialmente nublado,parcialmente nublado
Lima,4,24.6,18.4,17.4,78.4,22.3,181.5,50.9,252.5,21.8,parcialmente nublado,parcialmente nublado
Lima,4,25.1,18.7,17.7,80,18.4,191.1,32.3,216.5,18.7,parcialmente nublado,parcialmente nublado
Lima,4,26.1,18.4,17.9,79.7,16.6,190.6,40.4,220.5,19.1,parcialmente nublado,parcialmente nublado
Lima,4,25.1,19.1,18.1,81,14.8,196.1,63.9,213.3,18.4,lluvioso,parcialmente nublado
Lima,4,25.2,19.1,18.1,80.5,13,213.7,81.1,218.4,18.9,lluvioso,lluvioso
Lima,4,24.1,18.9,18,83.2,11.2,207.9,78,206.6,18,lluvioso,lluvioso
Lima,4,24.1,19.1,18.3,84,14.8,254.4,84.3,225.7,19.5,lluvioso,lluvioso
Lima,4,24.1,19.1,18.8,84.6,14.8,250.8,65.9,238.5,20.5,lluvioso,lluvioso
Lima,4,24.1,19,18.6,84.3,16.6,264.5,52.6,226.9,19.5,lluvioso,lluvioso
Lima,4,24.1,19.9,18.9,85.9,14.8,278.6,70.5,188.8,16.3,parcialmente nublado,lluvioso
Lima,4,25.2,19.9,18.8,81.8,16.6,225.7,67.7,210.3,18.1,lluvioso,parcialmente nublado
Lima,4,25.2,20.6,19.2,82.5,18.4,180.9,88.8,160.8,13.9,lluvioso,lluvioso
Lima,4,24.4,20.1,19.1,87.4,16.6,178.2,76.2,171.8,14.9,lluvioso,lluvioso
Lima,4,23.1,19.7,18.5,85.3,22.3,190.7,75.1,182,15.7,lluvioso,lluvioso
Lima,4,21.2,18.1,17.6,89,18.4,246.5,89.2,146,12.6,lluvioso,lluvioso
Lima,4,21.1,17.6,17.5,91.1,16.6,292,98.8,159.6,13.9,lluvioso,lluvioso
Lima,4,23.1,18.1,17.8,87,16.6,283.9,74.5,130.3,11.4,lluvioso,lluvioso
Lima,4,24.1,17.9,17.7,84.6,22.3,191.2,38.1,203.3,17.7,parcialmente nublado,lluvioso
Lima,5,24.1,18.1,17.4,82.9,16.6,180.2,33.7,196.4,17,parcialmente nublado,parcialmente nublado
Lima,5,22.1,17.1,17,83.8,16.6,200.9,40.1,196.2,16.8,parcialmente nublado,parcialmente nublado
Lima,5,22.1,17.9,16.3,79.2,22.3,177.1,69.8,139.1,12,lluvioso,parcialmente nublado
Lima,5,24.6,18.1,17,78.7,20.5,178.6,62.4,175.3,15.2,lluvioso,lluvioso
Lima,5,24.1,18.4,17.8,82.5,18.4,198.9,59.5,186.6,16.1,lluvioso,lluvioso
Lima,5,24.2,19.1,17.9,84.3,29.5,173.4,56.5,191.4,16.6,lluvioso,lluvioso
Lima,5,22.2,18.1,17.1,83.9,20.5,176.5,88.6,63.1,5.5,parcialmente nublado,lluvioso
Lima,5,24.1,19.1,17.5,80.9,18.4,194,84.2,132.6,11.6,lluvioso,parcialmente nublado
Lima,5,24.1,18.9,17.2,80.9,24.1,178,50.3,197.6,17.2,parcialmente nublado,lluvioso
Lima,5,21.1,18.9,17.2,86.2,13,213.4,95.4,95.9,8.2,lluvioso,parcialmente nublado
Lima,5,24.1,18.6,17.5,84.3,22.3,177.5,92.1,81,7,lluvioso,lluvioso
Lima,5,21.1,17.1,17.1,89.8,13,222.8,77,183.6,15.8,lluvioso,lluvioso
Lima,5,23.7,17.1,17.5,86.7,16.6,176.4,69.3,160.7,13.9,lluvioso,lluvioso
Lima,5,21.4,18.1,17.4,89.5,20.5,176,85.3,201.1,17.5,lluvioso,lluvioso
Lima,5,20.1,17.1,17,90.7,18.4,188.8,97.3,211.1,18.1,nublado,lluvioso
Lima,5,19.1,16.9,16.5,89.8,16.6,186,99.2,224.2,19.4,nublado,nublado
Lima,5,21.1,17.1,15.9,84,13,209.9,79.3,207.3,18.1,lluvioso,nublado
Lima,5,21.2,16.9,15.8,83.2,11.2,207.2,73,229,19.9,lluvioso,lluvioso
Lima,5,21.1,17.1,16,83.3,18.4,266.9,56.4,243.9,21.1,parcialmente nublado,lluvioso
Lima,5,22.1,17.7,16.5,81.9,22.3,170.9,64.9,244.4,21.2,lluvioso,parcialmente nublado
Lima,5,20.4,17.1,16.5,86.8,16.6,237.4,88.5,236.4,20.5,parcialmente nublado,lluvioso
Lima,5,20.1,17.1,16.5,88.6,14.8,264.6,100,218.9,19,nublado,parcialmente nublado
Lima,5,19.1,17.1,16.7,94.1,16.6,283.1,98.8,226.7,19.8,nublado,nublado
Lima,5,19.1,16.9,16.6,93.2,22.3,185,98.8,206.9,17.9,lluvioso,nublado
Lima,5,20.1,17.1,16.7,90.8,20.5,168.4,100,207.7,18,lluvioso,lluvioso
Lima,5,21.1,16.9,16.6,88.6,24.1,172.4,100,216,18.6,nublado,lluvioso
Lima,5,21.2,17.9,15.8,82,18.4,168.7,95,241.7,21,nublado,nublado
Lima,5,19.1,17.6,14.8,79.8,13,226.8,100,216.4,18.8,nublado,nublado
Lima,5,20.1,17.1,14.9,82,16.6,205.7,96.3,220.4,19,nublado,nublado
Lima,5,20.1,17.1,15.3,82.3,14.8,207.8,100,229.1,19.8,nublado,nublado
Lima,5,20.1,16.7,16.1,87.6,14.8,185.4,100,212.8,18.3,nublado,nublado
Lima,6,19.1,16.7,16,88.3,18.4,174.8,100,223.7,19.4,nublado,nublado
Lima,6,20.1,17.1,15.9,87.4,16.6,228.1,96.7,222.1,19.2,nublado,nublado
Lima,6,19.1,16.9,15.4,85.9,18.4,210.5,100,216.2,18.8,nublado,nublado
Lima,6,19.1,16.7,14.8,83.4,13,178.9,100,222.8,19.2,nublado,nublado
Lima,6,18.1,16.1,15.4,90.7,16.6,168.7,99.6,221.1,19,nublado,nublado
Lima,6,19.1,16.9,15.1,82.5,18.4,160.1,99.2,222.2,19.2,lluvioso,nublado
Lima,6,18.1,16.6,15.4,88,14.8,215.9,99.5,216.9,18.7,lluvioso,lluvioso
Lima,6,18.2,16.1,15.5,89.3,13,194.5,100,226.3,19.6,nublado,lluvioso
Lima,6,18.1,16.1,15.9,92.4,11.2,215.3,99.2,215.2,18.8,nublado,nublado
Lima,6,18.4,16.1,15.7,91.7,13,183.5,100,213.6,18.5,nublado,nublado
Lima,6,19.1,16.4,15.4,88.2,18.4,174.8,100,210,18.2,lluvioso,nublado
Lima,6,20.1,16.1,15.3,86.5,20.5,169.1,98.8,200.2,17.2,nublado,lluvioso
Lima,6,20.4,17.1,14.8,80.3,18.2,177.1,98.8,199.9,17.1,nublado,nublado
Lima,6,19.2,17.1,14.7,81,22.3,194.2,100,200.3,17.2,nublado,nublado
Lima,6,18.7,16.7,15.6,88.5,18.4,172.4,100,170.4,14.6,nublado,nublado
Lima,6,18.2,15.9,15.4,89.5,14.8,198.7,100,198.1,17.2,nublado,nublado
Lima,6,18.2,15.9,15.1,88.5,12.9,191.6,100,201.6,17.5,nublado,nublado
Lima,6,17.4,15.9,15.1,90.5,16.6,287.8,100,201.5,17.2,lluvioso,nublado
Lima,6,18.4,16.1,15.1,89.7,13,213.9,100,211.5,18.1,nublado,lluvioso
Lima,6,17.4,16.1,15.3,91.3,18.3,164.5,100,216.7,18.6,nublado,nublado
Lima,6,18.1,15.9,14.8,87.5,16.5,170,100,226.8,19.7,nublado,nublado
Lima,6,18.1,15.7,14.4,86.3,14.5,195.5,99.2,218.5,18.9,nublado,nublado
Lima,6,20.1,16.1,13.7,79,16.5,183,99.2,220.3,19.2,nublado,nublado
Lima,6,20.1,15.6,13.7,79.6,23.8,176.2,97.5,217,18.9,nublado,nublado
Lima,6,19.1,16.1,14,81.3,20.2,170.7,86.7,202.2,17.4,parcialmente nublado,nublado
Lima,6,19.2,16.1,14.2,82.2,13,234.4,88,211.9,18.3,parcialmente nublado,parcialmente nublado
Lima,6,20.1,15.9,14.3,81.5,14.8,189.2,97.9,206,18,nublado,parcialmente nublado
Lima,6,19.1,16.1,14.8,83.3,23.7,165.5,100,199.5,17.2,nublado,nublado
Lima,6,19.1,16.7,15.4,88,18,198.4,100,193.9,16.7,lluvioso,nublado
Lima,6,19.1,16.7,15.9,89.2,12.7,211.3,100,173.5,15,lluvioso,lluvioso
Lima,7,19.1,16.1,16.1,92.6,20.1,165.7,100,187.4,16.1,nublado,lluvioso
Lima,7,19.4,16.1,15.3,89.1,20.3,162.7,100,205,17.8,nublado,nublado
Lima,7,18.4,15.6,14.7,87.8,16.5,167.7,100,194.6,16.6,lluvioso,nublado
Lima,7,18.6,15.9,13.9,81.7,16.3,189,100,190.4,16.6,nublado,lluvioso
Lima,7,17.2,16.1,15,88.3,18.1,177,100,210.5,18.3,nublado,nublado
Lima,7,18.4,16.1,15,87.4,21.9,166.4,95.8,224.2,19.3,nublado,nublado
Lima,7,19.6,15.9,14.8,86.4,18.1,172,95.8,207.7,17.8,nublado,nublado
Lima,7,19.1,16.1,14.8,86.9,18,172.7,100,223.9,19.4,nublado,nublado
Lima,7,18.4,15.9,14.4,84.6,18,188.3,100,220.5,18.8,nublado,nublado
Lima,7,20.1,15.6,14.6,85.1,12.8,185.1,99.2,224.2,19.4,nublado,nublado
Lima,7,19.1,16.1,14.7,83.8,20.3,164.5,98.3,213.8,18.4,nublado,nublado
Lima,7,18.1,15.9,14.6,88.8,18.2,175,100,215.6,18.6,nublado,nublado
Lima,7,18.1,15.1,14,84.6,16.3,173.5,100,217.3,18.8,nublado,nublado
Lima,7,18.1,15.1,14,86.1,21.9,167,100,207.5,17.8,nublado,nublado
Lima,7,18.1,15.6,14.1,85.8,16.3,180,100,216.4,18.6,nublado,nublado
Lima,7,18.1,15.1,14.8,89.6,18,170.6,100,217.5,18.7,nublado,nublado
Lima,7,18.1,15.4,14.5,86.4,21.9,163.8,99.2,206.4,17.7,nublado,nublado
Lima,7,17.4,15.6,13.6,83.7,18.2,181.1,100,220.7,19,nublado,nublado
Lima,7,17.1,15.1,13.9,86.3,12.9,272.2,99.6,201.9,17.4,nublado,nublado
Lima,7,18.1,15.9,13.9,84.3,13,172.2,94.2,217.7,18.8,nublado,nublado
Lima,7,18.1,15.1,14.3,85.8,16.5,168.9,100,221.5,19,nublado,nublado
Lima,7,18.1,15.1,14.9,91.5,18,180.2,100,200.5,17.3,nublado,nublado
Lima,7,18.1,15.1,14.2,87.5,27.3,162,99.6,201.7,17.4,nublado,nublado
Lima,7,17.1,15.7,14,86.6,29,163.3,100,210.4,17.9,nublado,nublado
Lima,7,18.1,15.1,13.5,84.1,18,172.1,93.4,227.4,19.7,nublado,nublado
Lima,7,18.1,14.7,13,82.9,16.3,189.6,100,222.8,19.3,nublado,nublado
Lima,7,17.1,14.4,12.7,83.2,16.3,191,99.6,218,18.8,nublado,nublado
Lima,7,16.4,14.1,13,86.6,20.1,181.5,100,226.6,19.6,nublado,nublado
Lima,7,16.1,14.1,12.2,83.5,16.3,185.4,100,214.2,18.5,nublado,nublado
Lima,7,17.1,14.1,12.5,81.4,12.7,235.7,99.6,218.4,18.8,nublado,nublado
Lima,7,17.2,15.1,12.2,78.5,14.5,172.1,100,233.9,20.3,nublado,nublado
Lima,8,17.1,14.7,13,85.3,16.3,178.6,99.2,219.5,19,nublado,nublado
Lima,8,18.1,14.1,13,87.3,12.7,243.4,88.3,212.8,18.3,parcialmente nublado,nublado
Lima,8,17.1,14.1,13,86.3,14.5,194.6,100,228.8,19.7,nublado,parcialmente nublado
Lima,8,17.1,14.1,13.2,88,20.1,186.4,100,246,21.2,nublado,nublado
Lima,8,18.1,13.7,13.2,86.6,23.7,173.9,100,239.9,20.7,nublado,nublado
Lima,8,16.2,14.1,13.2,88.3,23.7,172.7,99.6,244.1,21.2,nublado,nublado
Lima,8,17.1,14.1,13.7,89.1,20.5,179.6,100,247.9,21.5,lluvioso,nublado
Lima,8,18.1,14.9,13.4,84,24.1,175.1,100,233.3,20.1,lluvioso,lluvioso
Lima,8,17.1,15.1,13.2,85.9,18.4,204.8,100,226.5,19.6,nublado,lluvioso
Lima,8,16.9,14.7,13.3,86,22.3,205.3,100,239.5,20.9,lluvioso,nublado
Lima,8,17.1,14.9,12.8,83.6,16.6,183.1,100,245.9,21.4,nublado,lluvioso
