mes,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad_por,radiac_solar_watios_m2,energ_solar_MJ_m2,clase_hoy,clase_manana
1.011249,22.353469,21.04396,18.491569,79.847116,20.5,166.111475,95.349187,260.00448,22.541315,nublado,nublado
4.826678,21.590908,16.763306,16.212052,84.417802,16.6,199.399156,83.473026,237.677037,21.225601,parcialmente_nublado,nublado
7.997847,18.22819,18.405958,14.473042,77.949563,20.5,161.142233,96.357938,258.650139,22.106754,nublado,nublado
5,24.882523,19.1154,17.473164,77.822516,27.077847,165.48844,85.984408,254.113383,21.985872,parcialmente_nublado,nublado
5.216067,22.534132,18.429433,16.726272,80.226147,24.155679,160.618845,100,247.514613,21.3,nublado,nublado
5,23,19.731931,16.58647,79.615179,18.4,204.407041,97.083637,251.131233,21.6,nublado,nublado
5,23.467578,19.696112,16.876079,75.834344,21.438341,203.987934,84.535086,248.101246,21.439526,parcialmente_nublado,nublado
5.381184,22.862365,18.958841,14.726598,72.980146,18.48866,177.199863,97.019915,240.958694,20.849732,nublado,nublado
6.634598,20.639215,17.221911,16.379266,81.276011,21.102172,171.848219,98.828161,212.428673,18.328897,nublado,nublado
6,22,19.389833,16.661083,77.283151,17.650255,166.592828,99.284427,234.868455,20.186584,nublado,nublado
6,21.588266,19.14246,17.109673,82.233655,15.253224,174.097406,100,236.150131,20.537955,nublado,nublado
6,22.756913,19.303006,15.516295,73.669694,18.4,166.86687,76.345498,236.310787,20.3,parcialmente_nublado,nublado
6,22,18.023427,16.301769,76.252221,21.815673,166.599238,93.134294,235.176926,20.253458,nublado,nublado
7.34177,19.075394,17.362804,15.448276,83.46031,13.302074,245.64929,99.685126,234.865751,20.500381,nublado,nublado
6.995627,20,17.801465,16.336127,85.638335,23.915631,162.704873,99.139633,235.324748,20.31429,nublado,nublado
5.605259,20.425209,18.593995,16.901087,82.8272,20.488163,163.624053,100,232.725688,20.177211,nublado,nublado
6.519594,20.939415,17.333775,14.904728,78.678369,20.568369,166.427368,100,236.897275,20.48378,nublado,nublado
7,21.307873,18.776149,15.310297,75.592168,25.040471,157.053929,99.691811,236.990169,20.5687,nublado,nublado
7,20.766372,17.666511,15.696918,77.909157,19.036803,166.058093,100,243.236321,21.064593,nublado,nublado
5.546198,19.751243,16.591279,15.066953,80.187948,14.229308,207.13855,100,230.003562,20.387074,nublado,nublado
7.1514,18,16,14.669537,85.022034,18.637723,176.385961,100,246.190622,21.213457,nublado,nublado
7.711406,19.500831,16,14.114881,83.660359,23.621247,167.860016,98.029183,254.794189,21.994439,nublado,nublado
7,19.577472,15.294481,14.199742,83.919817,24.1,166.028364,99.352936,251.335338,21.848435,nublado,nublado
7,18.657685,15.55695,13.843551,85.24586,22.3,166.939833,100,244.802132,21.247397,nublado,nublado
7.765522,17.431251,14.241855,14.130659,90.013634,22.3,169.987689,100,241.278174,20.819787,nublado,nublado
7.922202,18.420744,14.175375,13.345,84.990855,13.349132,189.482071,98.885056,259.133178,22.445172,nublado,nublado
7.75097,17.047921,14.797788,13.266112,85.444811,20.106186,202.562437,95.076735,259.955683,22.401918,nublado,nublado
7,17,15,13.396347,85.332859,15.739431,240.427277,100,253.445385,22.57983,nublado,nublado
8,19.070265,15.008544,13.368368,82.782459,16.409064,217.873856,96.65681,250.617127,21.618028,nublado,nublado
8,18.650275,15.554457,13.975502,84.777675,18.4,173.375279,99.969056,259.380778,22.5,nublado,nublado
8.548499,18.179247,15.331258,14.209613,87.938845,23.947392,168.387152,100,256.361341,22.261375,nublado,nublado
8,17.614955,14.75383,13.165507,84.879158,18.93534,174.653085,94.643965,263.640052,22.891995,nublado,nublado
8,17.066821,15,13.900212,86.873626,12.832622,220.989537,100,271.060195,23.1179,nublado,nublado
8,19.092371,16,13.971945,80.220551,22.3,166.305835,99.570595,276.272385,23.676667,nublado,nublado
8,19,15.97311,14.472753,83.188295,24.625173,171.191169,96.024233,270.966884,23.451729,nublado,nublado
9,18.41799,15.522779,14.782186,84.614097,18.4,174.00546,100,292.222201,25.184359,nublado,nublado
9,18.390303,15,13.964906,84.993169,18.4,173.711887,100,291.399667,25.291309,nublado,nublado
9,19.953716,15.925617,14.639468,84.103647,18.972701,164.554286,96.549345,299.245909,25.813185,nublado,nublado
9,18.320299,15.274402,13.615592,82.819859,15.510806,186.496671,97.054699,282.333479,24.373482,nublado,nublado
9,18.102615,15.552657,14.017576,83.900373,18.099327,198.548582,95.723038,285.416238,24.660607,nublado,nublado
9,17.414014,14.093684,13.875934,87.865287,13.078635,230.066934,99.78317,313.887071,27.231234,nublado,nublado
9.32685,18.659217,15.498398,14.012465,86.056646,16.6,232.169593,99.230565,322.284031,27.790715,nublado,nublado
9,17.083994,14.913908,13.974775,86.732049,12.670405,230.075195,99.797123,317.65753,27.205971,nublado,nublado
9.457657,17.664303,14.967931,13.860417,87.160199,11.380006,231.387915,99.751419,320.362067,27.74172,nublado,nublado
10,18.488621,15.891225,13.686331,83.278605,21.254579,180.35899,96.503235,325.745829,28.166312,nublado,nublado
9.817653,18.192952,15.235203,14.096079,87.175349,19.880171,185.61657,95.079749,319.468684,27.341545,nublado,nublado
10.417445,22,17.416164,15.629879,79.193807,24.1,175.57432,96.07104,329.138372,28.6,nublado,nublado
10,19.937793,16.824006,14.400439,81.725861,15.77002,236.991021,98.965406,330.648802,29.492753,nublado,nublado
11,22.68526,18,17.176906,83.538731,22.481377,171.550751,96.308951,346.342064,29.780949,nublado,nublado
2.265134,25.543243,19.019988,17.555778,76.832632,21.05299,175.952592,64.577253,348.086688,29.977964,parcialmente_nublado,nublado
11.010356,21.617256,18.936294,16.653338,83.16464,18.580013,180.813461,98.710686,309.446103,26.521085,nublado,nublado
10.748706,23.267401,16.694301,15.136943,77.283091,24.647367,167.486533,71.859671,281.739596,24.801736,parcialmente_nublado,nublado
5,24,19.742426,17.40083,79.410998,23.332556,166.445765,84.018537,208.930579,18.668095,parcialmente_nublado,nublado
5,23.324616,18.63409,16.94109,77.496459,20.971497,168.094356,86.267796,250.114543,21.701028,parcialmente_nublado,nublado
6.118266,21.951712,18.0478,16.982717,83.003518,20.989244,160.580334,99.88053,241.366227,21.024035,nublado,nublado
6,22,19.04048,16.645792,79.490792,20.5,167.086254,99.569462,234.384802,20.215189,nublado,nublado
6,24.634689,20.647119,18.005655,78.819655,20.497801,173.233811,84.516944,221.475774,19.088449,parcialmente_nublado,nublado
5.90544,21.967306,19.948405,15.729243,74.771062,22.3,159.546622,100,237.378651,20.480624,nublado,nublado
6,22.131948,18.212185,16.258503,76.124544,22.3,166.943649,92.355486,232.842771,20.273738,nublado,nublado
6,23.540392,19.433309,16.934,76.182452,20.324197,171.443192,73.402387,228.843022,19.373788,parcialmente_nublado,nublado
6,23.967644,19.95125,16.941839,77.178592,25.429254,163.736669,81.463049,228.038792,19.721789,parcialmente_nublado,nublado
6.730454,22.154755,19,16.670523,80.437744,17.56367,167.433952,99.49777,237.651607,20.454816,nublado,nublado
6.369896,21.187751,19,16.081548,78.675409,23.078163,162.273213,98.355409,237.299304,20.530929,nublado,nublado
6.387571,20.071907,18,16.115847,83.890127,24.246509,156.192471,100,241.396138,21.043595,nublado,nublado
6.780392,22.003748,19.389211,15.290524,72.667107,18.93962,176.804429,96.530701,237.323388,20.664035,nublado,nublado
7,22,17.557488,14.257855,74.808138,20.551843,167.597904,78.043456,240.748313,20.985004,parcialmente_nublado,nublado
5.056467,20.790922,17.177469,15.608047,80.748633,18.413095,171.665139,96.285726,240.256431,20.948761,nublado,nublado
7,19.173748,16.8,14.408046,80.423952,18.071317,170.013319,100,247.719389,21.428731,nublado,nublado
7,20.985163,17.838751,14.896882,78.178998,19.394142,183.099821,99.761709,253.473716,21.983406,nublado,nublado
8,19.592845,17,14.267949,77.215011,34.231463,166.397829,98.604419,266.136667,22.987515,nublado,nublado
8,19,16.284223,13.612661,80.978616,32.88872,167.132255,96.625674,270.45126,23.4,nublado,nublado
8.470511,19.847945,16.246109,14.082614,81.878982,20.149307,180.464839,99.632082,273.42237,23.677046,nublado,nublado
8.439442,19.045786,16,14.513759,82.390349,21.239497,163.276123,100,274.662564,23.640296,nublado,nublado
8,18.838924,15.395566,13.909715,84.064669,14.8,187.072613,100,275.705072,24.066708,nublado,nublado
8,18.784785,16.88537,13.607111,81.885289,25.193616,164.085318,100,277.008375,23.816287,nublado,nublado
8,20.144648,16.186723,13.615626,77.784326,20.5,165.227667,99.5,271.683212,23.543275,nublado,nublado
8.218954,18.852784,15.920664,14.001923,81.35228,13.032629,213.538124,100,284.624178,24.6,nublado,nublado
8.534636,21.969473,16.039362,14.392659,78.261283,16.6,212.78297,67.911232,281.891586,24.298815,parcialmente_nublado,nublado
9,17.81292,14.997845,13.228542,85.535536,21.652944,172.177179,99.075222,299.13326,25.8,nublado,nublado
9.749222,21.823601,16.965412,15.764673,84.136618,25.64537,168.76519,99.682867,298.579266,25.8,nublado,nublado
9.452589,21.141321,16.81332,15.056793,81.662804,21.20594,175.195202,100,315.219662,27.245626,nublado,nublado
9,21.302847,17.654605,14.394436,78.228982,19.457498,169.524951,72.498414,307.710209,27.188282,parcialmente_nublado,nublado
7.471216,20.672292,16.356343,15.866519,84.357443,18.187199,194.828299,99.339034,214.049204,18.471588,nublado,nublado
10.835712,20.222472,17.007754,14.823608,77.060373,22.115805,181.551699,98.794196,333.741337,28.366045,nublado,nublado
11.930536,24.472479,18.188433,17.575394,77.21084,28.387859,170.562268,52.995565,340.380434,29.458309,parcialmente_nublado,nublado
10.190756,23.07728,17.313314,15.724145,80.515456,17.005908,193.920742,92.679563,312.790658,27.049813,nublado,nublado
11,21.006007,18.061134,16.151687,76.27843,25.503486,169.474397,100,319.899568,27.688142,nublado,nublado
11,22.321308,18.095754,16.993066,81.292895,20.390876,172.995162,97.049301,346.754443,29.710912,nublado,nublado
10.087553,21.79858,17.905816,16.08282,82.450677,22.108919,182.861819,96.312748,333.696271,28.90734,nublado,nublado
11.339908,22.187266,18.355983,16.490913,79.912635,20.046959,172.029887,97.504036,347.853818,30.150516,nublado,nublado
11.154297,24.338234,19.532944,17.914973,80.183026,25.480257,169.073008,82.888021,348.222317,29.651539,parcialmente_nublado,nublado
12,22.35334,19.313547,18.473153,82.189653,20.5,164.303501,99.393341,298.275276,25.635711,nublado,nublado
1,25.376147,21.764608,17.848432,74.661204,28.414253,166.630181,70.175081,347.258069,29.027447,parcialmente_nublado,nublado
7.596452,29.049575,19.039358,13.890666,80.816697,18.4,188.05465,83.298435,294.596353,25.487447,parcialmente_nublado,nublado
5.424292,22.0983,17.94905,15.850227,83.834383,22.596789,181.28145,71.598975,235.513823,20.402154,parcialmente_nublado,nublado
5.0419,19.415474,15.830636,13.584756,80.623952,13.217043,227.375152,99.574607,232.333301,19.899684,nublado,nublado
6.792161,19.976086,16.582149,15.019664,84.855282,21.204687,184.180505,99.817167,228.704983,19.740943,nublado,nublado
5.756169,20.99609,17.631102,15.601488,87.835707,12.903073,209.449954,96.751469,225.394297,19.181664,nublado,nublado
6,20.1,16.612087,15.949258,86.853695,14.535874,243.412105,88.004068,215.821886,18.46117,parcialmente_nublado,nublado
7.914527,20.093848,16.899439,16.665056,85.679947,15.450869,185.283657,98.649624,207.5,18,nublado,nublado
6.433819,18.461182,16.005354,15.497419,86.275517,13.16438,196.544953,100,198.726683,17.2,nublado,nublado
7,18.186451,15.560348,14.256241,85.115606,17.433564,194.2,100,214.744875,18.462725,nublado,nublado
7.442733,17.919055,15.092698,14.423585,87.254741,16.6,178.828215,100,239.199354,20.6,nublado,nublado
7,19.1,16.214358,14.385781,81.164419,18.985251,172.651675,96.076662,239.068713,20.98163,nublado,nublado
7.569204,18.877553,16.154694,14.914187,83.646618,11.982535,181.381005,99.583425,226.994284,19.7,nublado,nublado
7.872313,19.016567,16.005901,14.150062,80.972672,22.038894,170.190311,97.794182,244.934873,21.01976,nublado,nublado
5.978648,19.373662,17.738822,15.551729,83.777368,13.357927,221.502303,99.662566,248.254982,21.375396,nublado,nublado
9,19.549081,16.241001,14.566913,80.743286,22.500633,173.423964,97.168351,276.499016,23.849272,nublado,nublado
8.414796,18.161723,15.133279,13.1,78.935056,15.76381,179.320676,100,277.53039,23.958394,nublado,nublado
8.490263,20.097045,16.172744,13.634646,78.298635,15.971208,184.442719,98.32168,272.620963,23.569778,nublado,nublado
9.226326,25.963103,16.757705,14.862671,77.968542,21.691839,168.619886,83.012598,267.937378,22.888834,parcialmente_nublado,nublado
9,18.873968,15.285266,13.7,84.113701,14.8,185.720248,99.253649,262.455801,22.644003,nublado,nublado
8.572115,20.306302,16.08731,14.582979,85.190536,16.023308,177.448269,98.910873,282.441688,24.46203,nublado,nublado
9,20.603019,16.739033,14.439183,82.001595,18.585883,172.13316,80.19679,292.668761,25.270239,parcialmente_nublado,nublado
4.48969,20.058024,18.068938,17.315572,84.441029,14.724378,173.412996,98.052317,229.240722,19.981461,nublado,nublado
5.943368,23.460926,19.1,17.260562,82.760241,22.3,170.452228,87.670476,231.364864,19.947713,lluvioso,nublado
6.820261,19.511437,16.870127,16.137731,85.386933,13.019007,188.434578,100,204.467671,17.413536,nublado,nublado
6.865366,19.653647,16.440982,14.598099,84.015869,15.774696,175.152613,100,217.194877,18.607633,nublado,nublado
5.262179,21.121025,17.641084,15.318314,82.187487,14.04436,209.485038,79.316186,206.815416,17.769377,lluvioso,nublado
6.333683,20.77019,17.1,14.950424,80.343517,24.970793,178.728249,98.658889,197.88589,17.024258,nublado,nublado
8,18.959935,16.025196,13.780504,82.546185,17.979209,171.827006,95.370044,253.706113,21.8,nublado,nublado
7.242114,17.825176,15.712924,13.632776,84.454803,22.3,170.037001,99.739642,252.211106,21.775301,nublado,nublado
8.018305,18.1,15.098758,13.773173,85.441236,15.683508,190.164667,99.872125,249.133604,21.452077,nublado,nublado
9,17.445853,15.585604,13.675563,85.720873,18.507038,190.592964,100,252.697491,21.9,nublado,nublado
8.400642,17.250491,15.036614,13.402601,81.539703,18.4,175.783728,99.56119,231.253978,20.029037,nublado,nublado
7.149643,19.240669,15.800568,13.869071,84.707571,15.043332,176.028611,96.291528,66.467024,5.795144,nublado,nublado
6,18.967468,15.245072,15.042128,90.34804,12.634756,229.280534,100,43.787931,3.301929,lluvioso,nublado
6,17.941116,15.123097,14.823923,90.606193,14.236546,218.530659,100,40.476627,2.866813,lluvioso,nublado
6.739612,18.429889,16.047443,13.989399,81.704775,14.8,253.555017,100,59.737881,4.538412,lluvioso,nublado
7.980612,18.1,15.1,14.595761,86.451358,15.965998,172.113889,100,47.867568,3.974995,nublado,nublado
4.664746,22.167441,16.279814,13.769888,79.624477,24.1,171.576021,89.402901,162.809955,14.296552,parcialmente_nublado,nublado
8,18.1,15.1,14.05106,87.051482,26.528822,167.939749,99.231515,51.594038,4.66966,nublado,nublado
8,17.79071,15.20706,13.677742,84.54838,18.4,176.706594,99.235962,47.479963,4.2824,nublado,nublado
8,18.953158,15.6,13.937762,87.415851,18.878127,171.993835,97.743723,71.001694,5.975149,nublado,nublado
9,19.684482,15.606256,14.459793,86.317461,25.41696,166.572169,98.28318,90.476341,7.192312,nublado,nublado
9,20.1,16.1,14.852273,84.929139,23.736987,172.95485,93.540383,119.689769,10.357264,nublado,nublado
9.020972,20.486193,16.156565,14.339713,81.519674,24.1,168.876806,82.427633,194.448661,16.618509,parcialmente_nublado,nublado
6.572253,18.757921,16.007772,15.187766,87.757358,17.523234,178.981981,100,162.992349,14.068948,nublado,nublado
7.922013,19.297041,16.123784,15.295289,82.033959,20.990149,178.031677,93.748277,77.97603,6.689095,nublado,nublado
9.22342,21.758863,16.175331,14.970666,84.749341,23.817471,171.113263,85.822079,117.211925,10.949557,nublado,nublado
9.203052,20.785872,18.867674,15.03652,84.258563,24.070453,176.035398,89.110209,129.972446,11.426212,nublado,nublado
9.409518,20.781574,16.598247,15.438047,89.791385,16.6,227.080146,98.737735,77.945487,6.597543,lluvioso,nublado
9.576649,20.1,16.586871,14.537253,83.458376,24.910484,177.315593,95.167357,84.402305,6.941517,nublado,nublado
9.900954,20.1,15.868343,14.72938,84.379908,17.527903,176.065819,94.475136,121.779727,11.030454,nublado,nublado
7.600296,21.818713,17.421915,16.03125,77.621377,22.3,171.707298,91.205519,223.707287,19.147664,nublado,nublado
8.963762,22.593695,16.971095,15.277154,78.138381,23.232347,180.848562,82.654027,274.068426,23.139476,parcialmente_nublado,nublado
10.668668,24.520446,20.604417,17.920369,78.350441,22.766706,168.607508,87.315255,216.567166,18.57586,parcialmente_nublado,nublado
5.873345,20.435511,17.224771,16.091448,85.022148,15.986433,229.719495,91.974652,215.225601,19.102125,nublado,nublado
5.272317,19.007048,16.24607,16.556444,86.570725,14.068654,201.376732,94.925401,199.615195,17.219869,nublado,nublado
6.74675,19.023998,15.997025,15.023329,81.623771,18.152073,170.191324,99.952446,196.137312,16.946458,nublado,nublado
7,17.648084,15.957549,14.957766,87.931812,18.1,173.512409,99.233572,208.321748,18.053387,nublado,nublado
6.043191,19.774081,16.570795,14.772977,85.027411,12.885851,181.839198,99.225293,223.4192,19.241106,nublado,nublado
6.278695,19.567286,17.793759,15.21033,83.704984,19.510394,164.834634,99.236872,213.530626,18.347053,nublado,nublado
7,18.016743,15.9873,14.535368,87.342179,18.191716,170.569631,99.499815,217.72703,18.73019,nublado,nublado
7.679317,17.392055,14.733138,13.218425,85.046838,16.795858,178.635867,99.437039,219.860999,19,nublado,nublado
7.966183,16.002634,15.005132,13.896948,87.507476,16.592041,169.635528,99.62929,221.590436,19.020167,nublado,nublado
7,17.963371,15.483116,14.351421,86.442524,28.748879,163.391278,99.726654,209.758261,17.872513,nublado,nublado
6.328001,19.536512,16.425317,15.129264,85.596751,13.23738,233.732775,99.411029,222.089566,18.965181,nublado,nublado
7.498044,17.936031,15.320156,12.540846,78.787459,15.82623,173.132982,100,234.020893,20.3,nublado,nublado
8,17.274257,15.87396,14.340282,88.280799,20.5,178.167694,100,247.944626,21.524636,nublado,nublado
7.39188,18.058964,15.719867,14.91616,87.554006,15.925681,288.901023,81.956684,237.795124,20.993961,lluvioso,nublado
8,17.1,14.182539,13.7,88.202334,16.427786,176.176342,100,262.745044,22.61515,nublado,nublado
8.917432,18.006503,15.101592,13.986951,86.152177,17.370544,203.060999,99.262775,272.132208,23.574479,nublado,nublado
